Pin;IP;Sequence;Subsequence;Field;Size;PerBit;LowLimit;HighLimit;ExpectedData;Equation;ItuffToken;ExitPort;Base;StorageToken
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S12;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S13;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S14;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S16;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S17;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S18;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S19;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S20;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S21;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S24;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S25;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S26;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S27;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S28;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A1S29;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S0;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S2;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S3;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S4;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S5;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S6;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S7;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S8;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S9;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S10;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S11;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S12;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S13;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S14;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S16;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S17;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S18;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S19;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S20;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S21;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S24;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S25;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S26;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S27;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S28;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A2S29;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S0;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S2;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S3;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S4;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S5;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S6;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S7;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S8;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S9;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S10;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S11;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S12;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S13;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S14;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S16;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S17;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S18;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S19;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S20;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S21;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S24;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S25;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S26;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S27;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S28;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A2S29;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S0;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S2;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S3;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S4;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S5;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S6;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S7;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S8;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S9;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S10;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S11;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S12;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S13;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S14;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S16;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S17;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S18;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S19;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S20;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S21;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S24;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S25;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S26;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S27;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S28;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_A3S29;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S0;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S2;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S3;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S4;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S5;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S6;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S7;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S8;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S9;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S10;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S11;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S12;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S13;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S14;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S16;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S17;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S18;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S19;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S20;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S21;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S24;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S25;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S26;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S27;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S28;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;A3S29;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S0;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S1;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S2;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S3;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S4;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S5;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S6;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S7;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S8;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S9;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S10;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S11;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S12;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S13;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S14;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S15;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S16;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S17;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C0S18;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S0;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S1;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S2;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S3;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S4;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S5;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S6;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S7;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S8;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S9;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S10;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S11;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S12;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S13;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S14;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S15;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S16;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S17;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C0S18;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S0;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S1;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S2;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S3;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S4;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S5;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S6;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S7;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S8;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S9;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S10;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S11;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S12;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S13;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S14;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S15;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S16;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S17;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C1S18;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S0;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S1;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S2;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S3;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S4;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S5;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S6;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S7;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S8;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S9;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S10;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S11;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S12;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S13;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S14;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S15;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S16;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S17;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;C1S18;9;0;-;-;-;((this/2)-64);TH_C816_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C2S0;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C2S1;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
IPC::CPU_TDO;DTS;DTSTEMP;raw2;valid_C2S2;1;0;-;-;-;-;TH_C816_valid_DTSTEMP2;2;;
