Pin,CPU,Domain,Sequence,Subsequence,Register,Field,Size,Equation,ItuffToken,StorageToken
CPU_TDO,CPU,ATOM0,MRIREF_CFG1,AGSHG_FORCED_DIS,2a5,FIELD322,1,-,AGSHG_FORCED_DIS,-
CPU_TDO,CPU,ATOM0,MRIREF_CFG1,LVRS_FORCED_DIS,2a5,FIELD323,1,-,LVRS_FORCED_DIS,-
CPU_TDO,CPU,ATOM0,MRCONFIG2,MRVSX_TOP_VREF_AMP_CFG,2a7,FIELD324,4,-,MRVSX_TOP_VREF_AMP_CFG,-
CPU_TDO,CPU,ATOM0,MRCONFIG2,MRLOWPOWER_CFG,2a7,FIELD325,4,-,MRLOWPOWER_CFG,-
CPU_TDO,CPU,ATOM0,LNRSAR_CONFIG,TRIM_LNR_SEL,2a8,FIELD326,1,-,TRIM_LNR_SEL,-
CPU_TDO,CPU,ATOM0,LNRSAR_CONFIG,LNRSAR_CMP_OUTPUT_XORCFG,2a8,FIELD327,1,-,LNRSAR_CMP_OUTPUT_XORCFG,-
CPU_TDO,CPU,ATOM0,LNRSAR_CONFIG,HVMTRIMLOCK,2a8,FIELD328,1,-,HVMTRIMLOCK,-
CPU_TDO,CPU,ATOM0,LNRSAR_CONFIG,VLOAD_SENSE_CAP_SEL,2a8,FIELD329,3,-,VLOAD_SENSE_CAP_SEL,-
CPU_TDO,CPU,ATOM0,LNRSAR_CONFIG,MRVSXTOP_PULLDWN_EN_PS03,2a8,FIELD330,1,-,MRVSXTOP_PULLDWN_EN_PS03,-
CPU_TDO,CPU,ATOM0,LNRSAR_CONFIG,MRVSXTOP_PULLDWN_EN_PS7,2a8,FIELD331,1,-,MRVSXTOP_PULLDWN_EN_PS7,-
CPU_TDO,CPU,ATOM0,DAC_COMP_BIAS_SEL,COMP_NLC_TOP_BIAS_SEL,2a9,FIELD332,2,-,COMP_NLC_TOP_BIAS_SEL,-
CPU_TDO,CPU,ATOM0,DAC_COMP_BIAS_SEL,COMP_LIN_TOP_BIAS_SEL,2a9,FIELD333,2,-,COMP_LIN_TOP_BIAS_SEL,-
CPU_TDO,CPU,ATOM0,DAC_COMP_BIAS_SEL,COMP_NLC_BOT_BIAS_SEL,2a9,FIELD334,2,-,COMP_NLC_BOT_BIAS_SEL,-
CPU_TDO,CPU,ATOM0,DAC_COMP_BIAS_SEL,COMP_LIN_BOT_BIAS_SEL,2a9,FIELD335,2,-,COMP_LIN_BOT_BIAS_SEL,-
CPU_TDO,CPU,ATOM0,MRCONFIG3,PS0_MRVSXTOP_OPSTG_BIASCFG,2aa,FIELD336,4,-,PS0_MRVSXTOP_OPSTG_BIASCFG,-
CPU_TDO,CPU,ATOM0,MRCONFIG3,PS7_MRVSXTOP_OPSTG_BIASCFG,2aa,FIELD337,4,-,PS7_MRVSXTOP_OPSTG_BIASCFG,-
CPU_TDO,CPU,ATOM0,MRCONFIG4,PS10_VSXBOT_OPSTG_BIASCFG,2ab,FIELD338,4,-,PS10_VSXBOT_OPSTG_BIASCFG,-
CPU_TDO,CPU,ATOM0,MRCONFIG4,MROPSTG_VSXBOT_LP_CFG,2ab,FIELD339,4,-,MROPSTG_VSXBOT_LP_CFG,-
CPU_TDO,CPU,ATOM0,MRCONFIG5,MRNLC_CFG,2ac,FIELD340,4,-,MRNLC_CFG,-
CPU_TDO,CPU,ATOM0,MRCONFIG5,MRNLC_PG_CFG,2ac,FIELD341,4,-,MRNLC_PG_CFG,-
CPU_TDO,CPU,ATOM0,DACCOMP_SPARE0,SPARE,2ad,FIELD342,8,-,SPARE_DACCOMP_SPARE0,-
CPU_TDO,CPU,ATOM0,DACCOMP_SPARE1,SPARE,2ae,FIELD343,8,-,SPARE_DACCOMP_SPARE1,-
CPU_TDO,CPU,ATOM0,DACCOMP_SPARE2,SPARE,2af,FIELD344,8,-,SPARE_DACCOMP_SPARE2,-
CPU_TDO,CPU,ATOM0,DAC_CONFIG0,DAC_BLANK_PERIOD,2b0,FIELD345,5,-,DAC_BLANK_PERIOD,-
CPU_TDO,CPU,ATOM0,DAC_CONFIG0,DAC_BLANK_DLYSEL,2b0,FIELD346,3,-,DAC_BLANK_DLYSEL,-
CPU_TDO,CPU,ATOM0,PCOMP_TOP_LIN1_INT_TRIM_CODE,PCOMP_TOP_LIN1_INT_TRIM_CODE,2b1,FIELD347,6,-,PCOMP_TOP_LIN1_INT_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_TOP_LIN1_INT_TRIM_CODE,SPARE,2b1,FIELD348,2,-,SPARE_TOP_LIN1_INT_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_BOT_LIN1_INT_TRIM_CODE,PCOMP_BOT_LIN1_INT_TRIM_CODE,2b2,FIELD349,6,-,PCOMP_BOT_LIN1_INT_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_BOT_LIN1_INT_TRIM_CODE,SPARE,2b2,FIELD350,2,-,SPARE_BOT_LIN1_INT_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,COMP_MID_VREF_INT_TRIM_CODE,COMP_MID_VREF_INT_TRIM_CODE,2b3,FIELD351,6,-,COMP_MID_VREF_INT_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,COMP_MID_VREF_INT_TRIM_CODE,SPARE,2b3,FIELD352,2,-,SPARE_MID_VREF_INT_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_TOP_NLC_BSA_DIG_TRIM_CODE,PCOMP_TOP_NLC_BSA_DIG_TRIM_CODE,2b4,FIELD353,6,-,PCOMP_TOP_NLC_BSA_DIG_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_TOP_NLC_BSA_DIG_TRIM_CODE,SPARE,2b4,FIELD354,2,-,SPARE_TOP_NLC_BSA_DIG_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_BOT_NLC_BSA_DIG_TRIM_CODE,PCOMP_BOT_NLC_BSA_DIG_TRIM_CODE,2b5,FIELD355,6,-,PCOMP_BOT_NLC_BSA_DIG_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_BOT_NLC_BSA_DIG_TRIM_CODE,SPARE,2b5,FIELD356,2,-,SPARE_BOT_NLC_BSA_DIG_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_TOP_LIN1_DIG_TRIM_CODE,PCOMP_TOP_LIN1_DIG_TRIM_CODE,2b6,FIELD357,6,-,PCOMP_TOP_LIN1_DIG_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_TOP_LIN1_DIG_TRIM_CODE,SPARE,2b6,FIELD358,2,-,SPARE_TOP_LIN1_DIG_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_BOT_LIN1_DIG_TRIM_CODE,PCOMP_BOT_LIN1_DIG_TRIM_CODE,2b7,FIELD359,6,-,PCOMP_BOT_LIN1_DIG_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,PCOMP_BOT_LIN1_DIG_TRIM_CODE,SPARE,2b7,FIELD360,2,-,SPARE_BOT_LIN1_DIG_TRIM_CODE,-
CPU_TDO,CPU,ATOM0,DD_CFG,DDCORE_EVENT_EN,2b8,FIELD361,1,-,DDCORE_EVENT_EN,-
CPU_TDO,CPU,ATOM0,DD_CFG,DDAFS_SEL,2b8,FIELD362,2,-,DDAFS_SEL,-
CPU_TDO,CPU,ATOM0,DD_CFG,MRIREF_OTA_BIASCFG,2b8,FIELD363,3,-,MRIREF_OTA_BIASCFG,-
CPU_TDO,CPU,ATOM0,DD_CFG,MRIREF_OTA_RZCOMP_CFG,2b8,FIELD364,2,-,MRIREF_OTA_RZCOMP_CFG,-
CPU_TDO,CPU,ATOM0,A0_TABLE_LSB_9,CFG,2b9,FIELD365,8,-,CFG_A0_TABLE_LSB_9,-
CPU_TDO,CPU,ATOM0,MRVSX4,MRVSX_TOP_VREF_BUFF_AMP_CFG,2ba,FIELD366,5,-,MRVSX_TOP_VREF_BUFF_AMP_CFG,-
CPU_TDO,CPU,ATOM0,MRVSX4,MRVSXTOP_AMP_EN_PS10,2ba,FIELD367,1,-,MRVSXTOP_AMP_EN_PS10,-
CPU_TDO,CPU,ATOM0,MRVSX4,VSXBOT_AMP_EN_PS10,2ba,FIELD368,1,-,VSXBOT_AMP_EN_PS10,-
CPU_TDO,CPU,ATOM0,MRVSX4,MRVSX_BOT_REF_PULLDWN_EN_PS10,2ba,FIELD369,1,-,MRVSX_BOT_REF_PULLDWN_EN_PS10,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC0,DECAY_SEL,2bb,FIELD370,2,-,DECAY_SEL,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC0,IBIAS_SETTLE_TIMER,2bb,FIELD371,4,-,IBIAS_SETTLE_TIMER,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC0,BB8_LSB_MASK,2bb,FIELD372,2,-,BB8_LSB_MASK,-
CPU_TDO,CPU,ATOM0,VSX_BOT_SLOPE,VSX_BOT_SLOPE,2bc,FIELD373,4,-,VSX_BOT_SLOPE,-
CPU_TDO,CPU,ATOM0,VSX_BOT_SLOPE,MRVSX_BOT_REF_AMP0_BIAS,2bc,FIELD374,2,-,MRVSX_BOT_REF_AMP0_BIAS,-
CPU_TDO,CPU,ATOM0,VSX_BOT_SLOPE,MRVSX_BOT_REF_AMP1_BIAS,2bc,FIELD375,2,-,MRVSX_BOT_REF_AMP1_BIAS,-
CPU_TDO,CPU,ATOM0,DLVR_CR_VSX_BOT_OFFSET,VSX_BOT_OFFSET,2bd,FIELD376,8,-,VSX_BOT_OFFSET,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MRIREF_CFG0,MRIREF_CFG0,2be,FIELD377,8,-,MRIREF_CFG0,-
CPU_TDO,CPU,ATOM0,MRLP_CFG,MRULPM_CFG_EN,2bf,FIELD378,1,-,MRULPM_CFG_EN,-
CPU_TDO,CPU,ATOM0,MRLP_CFG,MRDEEP_ULPM_CFG_EN,2bf,FIELD379,1,-,MRDEEP_ULPM_CFG_EN,-
CPU_TDO,CPU,ATOM0,MRLP_CFG,MRVSXTOP_DSRE_EN,2bf,FIELD380,1,-,MRVSXTOP_DSRE_EN,-
CPU_TDO,CPU,ATOM0,MRLP_CFG,MRVSXTOP_DSRE_BIASCFG,2bf,FIELD381,2,-,MRVSXTOP_DSRE_BIASCFG,-
CPU_TDO,CPU,ATOM0,MRLP_CFG,MRDSRE_TIME_CODE,2bf,FIELD382,2,-,MRDSRE_TIME_CODE,-
CPU_TDO,CPU,ATOM0,MRLP_CFG,SIGNAL_ELEVATION_MISC1,2bf,FIELD383,1,-,SIGNAL_ELEVATION_MISC1,-
CPU_TDO,CPU,ATOM0,MRCONFIG7,MRREPLICA_AMP_CFG,2c0,FIELD384,8,-,MRREPLICA_AMP_CFG_MRCONFIG7,-
CPU_TDO,CPU,ATOM0,DLVR_CR_PG_SLICE_EN_MSB,PG_SLICE_EN_MSB,2c1,FIELD385,4,-,PG_SLICE_EN_MSB,-
CPU_TDO,CPU,ATOM0,DLVR_CR_PG_SLICE_EN_MSB,FORCE_OFF_PWRGD_VAGSHG,2c1,FIELD386,1,-,FORCE_OFF_PWRGD_VAGSHG,-
CPU_TDO,CPU,ATOM0,DLVR_CR_PG_SLICE_EN_MSB,FORCE_ON_PWRGD_VAGSHG,2c1,FIELD387,1,-,FORCE_ON_PWRGD_VAGSHG,-
CPU_TDO,CPU,ATOM0,DLVR_CR_PG_SLICE_EN_MSB,FORCE_OFF_PWRGD_VDGS,2c1,FIELD388,1,-,FORCE_OFF_PWRGD_VDGS,-
CPU_TDO,CPU,ATOM0,DLVR_CR_PG_SLICE_EN_MSB,FORCE_ON_PWRGD_VDGS,2c1,FIELD389,1,-,FORCE_ON_PWRGD_VDGS,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC1,CSX_1XMODE_EN_PS10,2c2,FIELD390,1,-,CSX_1XMODE_EN_PS10,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC1,MRVSX_TOP_NMOS_DSBL,2c2,FIELD391,1,-,MRVSX_TOP_NMOS_DSBL,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC1,FORCE_OFF_PWRGD_VINFAON,2c2,FIELD392,1,-,FORCE_OFF_PWRGD_VINFAON,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC1,FORCE_ON_PWRGD_VINFAON,2c2,FIELD393,1,-,FORCE_ON_PWRGD_VINFAON,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC1,FORCE_OFF_PWRGD_VINF,2c2,FIELD394,1,-,FORCE_OFF_PWRGD_VINF,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC1,FORCE_ON_PWRGD_VINF,2c2,FIELD395,1,-,FORCE_ON_PWRGD_VINF,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC1,FORCE_OFF_PWRGD_VIN,2c2,FIELD396,1,-,FORCE_OFF_PWRGD_VIN,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MISC1,FORCE_ON_PWRGD_VIN,2c2,FIELD397,1,-,FORCE_ON_PWRGD_VIN,-
CPU_TDO,CPU,ATOM0,FAULT_CONFIG6,OCW_FAULT_THRESHOLD,2c3,FIELD398,8,-,OCW_FAULT_THRESHOLD,-
CPU_TDO,CPU,ATOM0,ADC0_SLOPE_LSB,ADC0_SLOPE_LSB,2c4,FIELD399,8,-,ADC0_SLOPE_LSB,-
CPU_TDO,CPU,ATOM0,ADC1_SLOPE_LSB,ADC1_SLOPE_LSB,2c5,FIELD400,8,-,ADC1_SLOPE_LSB,-
CPU_TDO,CPU,ATOM0,ADC_SLOPE_MSB,ADC0_SLOPE_MSB,2c6,FIELD401,3,-,ADC0_SLOPE_MSB,-
CPU_TDO,CPU,ATOM0,ADC_SLOPE_MSB,ADC1_SLOPE_MSB,2c6,FIELD402,3,-,ADC1_SLOPE_MSB,-
CPU_TDO,CPU,ATOM0,ADC_SLOPE_MSB,MRCSX_AMP_RFLOW_CFG,2c6,FIELD403,2,-,MRCSX_AMP_RFLOW_CFG,-
CPU_TDO,CPU,ATOM0,UGB_TRIM_THRESHOLD,UGB_TRIM_THRESHOLD,2c7,FIELD404,4,-,UGB_TRIM_THRESHOLD,-
CPU_TDO,CPU,ATOM0,UGB_TRIM_THRESHOLD,BGREF_UGB_BYPASS,2c7,FIELD405,1,-,BGREF_UGB_BYPASS,-
CPU_TDO,CPU,ATOM0,UGB_TRIM_THRESHOLD,BGREF_UGB_BYPASS_ADC,2c7,FIELD406,1,-,BGREF_UGB_BYPASS_ADC,-
CPU_TDO,CPU,ATOM0,UGB_TRIM_THRESHOLD,COMMON_MODE_SETTLE_TIMER_CONFIG,2c7,FIELD407,1,-,COMMON_MODE_SETTLE_TIMER_CONFIG,-
CPU_TDO,CPU,ATOM0,UGB_TRIM_THRESHOLD,DIG_ECO_SPARE_2,2c7,FIELD408,1,-,DIG_ECO_SPARE_2,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MRCONFIG0,MRPG_MODE_CBB_CFG,2c8,FIELD409,4,-,MRPG_MODE_CBB_CFG,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MRCONFIG0,MRVSXTOP_PULLDWN_EN_PS10,2c8,FIELD410,1,-,MRVSXTOP_PULLDWN_EN_PS10,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MRCONFIG0,VSXBOT_PULLDWN_EN_PS10,2c8,FIELD411,1,-,VSXBOT_PULLDWN_EN_PS10,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MRCONFIG0,MRREPLICA_DSBL,2c8,FIELD412,1,-,MRREPLICA_DSBL,-
CPU_TDO,CPU,ATOM0,DLVR_CR_MRCONFIG0,MRCBB_REPLICA_EN,2c8,FIELD413,1,-,MRCBB_REPLICA_EN,-
CPU_TDO,CPU,ATOM0,CONTROL_CONFIG3,DAC_BOT_LIN_CODE,2c9,FIELD414,8,-,DAC_BOT_LIN_CODE_CONTROL_CONFIG3,-
CPU_TDO,CPU,ATOM0,CONTROL_CONFIG4,DAC_TOP_NLC_BSA_CODE,2ca,FIELD415,8,-,DAC_TOP_NLC_BSA_CODE_CONTROL_CONFIG4,-
CPU_TDO,CPU,ATOM0,CONTROL_CONFIG5,DAC_TOP_LIN1_CODE,2cb,FIELD416,8,-,DAC_TOP_LIN1_CODE_CONTROL_CONFIG5,-
CPU_TDO,CPU,ATOM0,CONTROL_CONFIG6,DAC_BOT_LIN1_CODE,2cc,FIELD417,8,-,DAC_BOT_LIN1_CODE_CONTROL_CONFIG6,-
CPU_TDO,CPU,ATOM0,CONTROL_CONFIG7,DAC_BOT_NLC_BSA_CODE,2cd,FIELD418,8,-,DAC_BOT_NLC_BSA_CODE_CONTROL_CONFIG7,-
CPU_TDO,CPU,ATOM0,CONTROL_CONFIG8,DAC_MID_VREF_CODE,2ce,FIELD419,8,-,DAC_MID_VREF_CODE_CONTROL_CONFIG8,-
CPU_TDO,CPU,ATOM0,DLVR_CR_NMOS_STRENGTH_CONTROL,NMOS_STRENGTH_CONTROL,2cf,FIELD420,8,-,DLVR_CR_NMOS_STRENGTH_CONTROL,-
CPU_TDO,CPU,ATOM0,VSXBOT_AMP_BIASCFG,VSXBOT_AMP_BIASCFG_PS03,2d0,FIELD421,4,-,VSXBOT_AMP_BIASCFG_PS03,-
CPU_TDO,CPU,ATOM0,VSXBOT_AMP_BIASCFG,VSXBOT_AMP_BIASCFG_PS7,2d0,FIELD422,4,-,VSXBOT_AMP_BIASCFG_PS7,-
CPU_TDO,CPU,ATOM0,MRVSXTOP_AMP_BIASCFG,MRVSXTOP_AMP_BIASCFG_PS03,2d1,FIELD423,4,-,MRVSXTOP_AMP_BIASCFG_PS03,-
CPU_TDO,CPU,ATOM0,MRVSXTOP_AMP_BIASCFG,MRVSXTOP_AMP_BIASCFG_PS7,2d1,FIELD424,4,-,MRVSXTOP_AMP_BIASCFG_PS7,-
CPU_TDO,CPU,ATOM0,DLVR_CR_LVR_CONFIG2,TRIM_COMP_GLITCH_FILTER_TIME,2d2,FIELD425,2,-,TRIM_COMP_GLITCH_FILTER_TIME,-
CPU_TDO,CPU,ATOM0,DLVR_CR_LVR_CONFIG2,TRIM_UGB_GLITCH_FILTER_TIME,2d2,FIELD426,2,-,TRIM_UGB_GLITCH_FILTER_TIME,-
CPU_TDO,CPU,ATOM0,DLVR_CR_LVR_CONFIG2,TRIMSETTLETIMECODE,2d2,FIELD427,4,-,TRIMSETTLETIMECODE,-
CPU_TDO,CPU,ATOM0,DLVR_CR_LVR_CONFIG3,LVR_CONFIG,2d3,FIELD428,8,-,LVR_CONFIG_DLVR_CR_LVR_CONFIG3,-
CPU_TDO,CPU,ATOM0,MRVSX_AMP_BIASCFG_PS10,VSXBOT_AMP_BIASCFG_PS10,2d4,FIELD429,4,-,VSXBOT_AMP_BIASCFG_PS10,-
CPU_TDO,CPU,ATOM0,MRVSX_AMP_BIASCFG_PS10,MRVSXTOP_AMP_BIASCFG_PS10,2d4,FIELD430,4,-,MRVSXTOP_AMP_BIASCFG_PS10,-
CPU_TDO,CPU,ATOM0,DAC_CONFIG2,PCOMP_DAC_LEV1_BOT_CODE_TRIM,2d5,FIELD431,6,-,PCOMP_DAC_LEV1_BOT_CODE_TRIM,-
CPU_TDO,CPU,ATOM0,DAC_CONFIG2,FORCE_OFF_PWRGD_VAGS,2d5,FIELD432,1,-,FORCE_OFF_PWRGD_VAGS,-
CPU_TDO,CPU,ATOM0,DAC_CONFIG2,FORCE_ON_PWRGD_VAGS,2d5,FIELD433,1,-,FORCE_ON_PWRGD_VAGS,-
CPU_TDO,CPU,ATOM0,IREF_BIAS_PAYLOAD,REP_AND_IREF_RBANK_PS0,2d7,FIELD434,2,-,REP_AND_IREF_RBANK_PS0,-
CPU_TDO,CPU,ATOM0,IREF_BIAS_PAYLOAD,REP_AND_IREF_RBANK_PS1,2d7,FIELD435,2,-,REP_AND_IREF_RBANK_PS1,-
CPU_TDO,CPU,ATOM0,IREF_BIAS_PAYLOAD,REP_AND_IREF_RBANK_PS2,2d7,FIELD436,2,-,REP_AND_IREF_RBANK_PS2,-
CPU_TDO,CPU,ATOM0,IREF_BIAS_PAYLOAD,REP_AND_IREF_RBANK_PS3TO6,2d7,FIELD437,2,-,REP_AND_IREF_RBANK_PS3TO6,-
CPU_TDO,CPU,ATOM0,MISC2,STATIC_NMOS_LEAKER,2d8,FIELD438,8,-,STATIC_NMOS_LEAKER_MISC2,-
CPU_TDO,CPU,ATOM0,PFM0,PFM_EN_THRESHOLD,2d9,FIELD439,8,-,PFM_EN_THRESHOLD_PFM0,-
CPU_TDO,CPU,ATOM0,ADAPTIVE_GAIN_THRESHOLDS0,AGT,2da,FIELD440,8,-,AGT_ADAPTIVE_GAIN_THRESHOLDS0,-
CPU_TDO,CPU,ATOM0,ADAPTIVE_GAIN_THRESHOLDS1,AGT,2db,FIELD441,8,-,AGT_ADAPTIVE_GAIN_THRESHOLDS1,-
CPU_TDO,CPU,ATOM0,ADAPTIVE_GAIN_THRESHOLDS2,AGT,2dc,FIELD442,8,-,AGT_ADAPTIVE_GAIN_THRESHOLDS2,-
CPU_TDO,CPU,ATOM0,ADAPTIVE_GAIN_THRESHOLDS3,AGT,2dd,FIELD443,8,-,AGT_ADAPTIVE_GAIN_THRESHOLDS3,-
CPU_TDO,CPU,ATOM0,ADAPTIVE_GAIN_THRESHOLDS4,AGT,2de,FIELD444,8,-,AGT_ADAPTIVE_GAIN_THRESHOLDS4,-
CPU_TDO,CPU,ATOM0,ADAPTIVE_GAIN_THRESHOLDS5,AGT,2df,FIELD445,8,-,AGT_ADAPTIVE_GAIN_THRESHOLDS5,-
CPU_TDO,CPU,ATOM0,ADAPTIVE_GAIN_THRESHOLDS6,AGT,2.00E+00,FIELD446,8,-,AGT_ADAPTIVE_GAIN_THRESHOLDS6,-
CPU_TDO,CPU,ATOM0,ADAPTIVE_GAIN_THRESHOLDS7,AGT,2.00E+01,FIELD447,8,-,AGT_ADAPTIVE_GAIN_THRESHOLDS7,-
CPU_TDO,CPU,ATOM0,PFM1,PFM_PG_CODE,2.00E+02,FIELD448,8,-,PFM_PG_CODE_PFM1,-
CPU_TDO,CPU,ATOM0,GNLC_BOOST,GNLC_BOOST_UP,2.00E+03,FIELD449,4,-,GNLC_BOOST_UP,-
CPU_TDO,CPU,ATOM0,GNLC_BOOST,GNLC_BOOST_DN,2.00E+03,FIELD450,4,-,GNLC_BOOST_DN,-
CPU_TDO,CPU,ATOM0,PFM2,PFM_PG_CODE_MSB,2.00E+04,FIELD451,2,-,PFM_PG_CODE_MSB,-
CPU_TDO,CPU,ATOM0,PFM2,PFM_EN_THRESHOLD_MSB,2.00E+04,FIELD452,2,-,PFM_EN_THRESHOLD_MSB,-
CPU_TDO,CPU,ATOM0,PFM2,LNRSAR_TRIMSETTLETIMECODE,2.00E+04,FIELD453,4,-,LNRSAR_TRIMSETTLETIMECODE,-
CPU_TDO,CPU,ATOM0,REV,REVISION,2.00E+05,FIELD454,8,-,REVISION,-
CPU_TDO,CPU,ATOM0,GANG_IMON,GANG_ADC_VALID_BLOCK_TIMER,2.00E+06,FIELD455,4,-,GANG_ADC_VALID_BLOCK_TIMER,-
CPU_TDO,CPU,ATOM0,GANG_IMON,PG_SPARE_BITS,2.00E+06,FIELD456,4,-,PG_SPARE_BITS,-
CPU_TDO,CPU,ATOM0,GANG_MISC,GANG_DLVR_CNT,2.00E+07,FIELD457,4,-,GANG_DLVR_CNT,-
CPU_TDO,CPU,ATOM0,GANG_MISC,MRVSXTOP_REF_TRIM_LIM_CFG,2.00E+07,FIELD458,3,-,MRVSXTOP_REF_TRIM_LIM_CFG,-
CPU_TDO,CPU,ATOM0,GANG_MISC,DIG_ECO_SPARE_3,2.00E+07,FIELD459,1,-,DIG_ECO_SPARE_3,-
CPU_TDO,CPU,ATOM0,ADC_DFX1,ADC_DFX_DIG_SEL,2.00E+08,FIELD460,8,-,ADC_DFX_DIG_SEL,-
CPU_TDO,CPU,ATOM0,ADC_DFX2,ADC_DFX_DIG_SEL_MSB,2.00E+09,FIELD461,8,-,ADC_DFX_DIG_SEL_MSB,-
CPU_TDO,CPU,ATOM0,ADC_DFX3,ADC_DFX_ANA_SEL,2ea,FIELD462,8,-,ADC_DFX_ANA_SEL,-
CPU_TDO,CPU,ATOM0,ADC_DFX4,ADC_DFX_ANA_SEL_MSB,2eb,FIELD463,8,-,ADC_DFX_ANA_SEL_MSB,-
CPU_TDO,CPU,ATOM0,ADC_DFX5,ADC_DFX_DIG_CFG,2ec,FIELD464,8,-,ADC_DFX_DIG_CFG,-
CPU_TDO,CPU,ATOM0,ADC_DFX6,ADC_DFX_DIG_CFG_MSB,2ed,FIELD465,8,-,ADC_DFX_DIG_CFG_MSB,-
CPU_TDO,CPU,ATOM0,ADC_DFX7,ADC_DFX_ANA_CFG,2ee,FIELD466,8,-,ADC_DFX_ANA_CFG,-
CPU_TDO,CPU,ATOM0,ADC_DFX8,ADC_DFX_ANA_CFG_MSB,2ef,FIELD467,8,-,ADC_DFX_ANA_CFG_MSB,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE0_STATUS,IP_FW_VER,2f0,FIELD468,4,-,IP_FW_VER_CODE0_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE0_STATUS,SKU,2f0,FIELD469,4,-,SKU_CODE0_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE1_STATUS,STEP_ID,2f1,FIELD470,2,-,STEP_ID_CODE1_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE1_STATUS,STEP_REV,2f1,FIELD471,2,-,STEP_REV_CODE1_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE1_STATUS,GANG,2f1,FIELD472,1,-,GANG_CODE1_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE1_STATUS,I_MAX,2f1,FIELD473,3,-,I_MAX_CODE1_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE2_STATUS,ASYM,2f2,FIELD474,1,-,ASYM_CODE2_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE2_STATUS,RSVD,2f2,FIELD475,7,-,RSVD_CODE2_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_ID_CODE3_STATUS,RSVD,2f3,FIELD476,8,-,DLVR_ID_CODE3_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_VRCIREGSTATUS0_STATUS,SETTLED,0,FIELD477,1,-,SETTLED_VRCIREGSTATUS0,-
CPU_TDO,CPU,ATOM0,DLVR_VRCIREGSTATUS0_STATUS,RESERVED,0,FIELD478,4,-,RESERVED_VRCIREGSTATUS0,-
CPU_TDO,CPU,ATOM0,DLVR_VRCIREGSTATUS0_STATUS,GP_ALERT_STATUS,0,FIELD479,3,-,GP_ALERT_STATUS_VRCIREGSTATUS0,-
CPU_TDO,CPU,ATOM0,DLVR_VRCIREGSTATUS1_STATUS,GP_ALERT_STATUS,1,FIELD480,8,-,GP_ALERT_VRCIREGSTATUS1_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_VRCIREGSTATUS2_STATUS,GP_ALERT_STATUS,2,FIELD481,8,-,GP_ALERT_VRCIREGSTATUS2_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_VRCIREGSTATUS3_STATUS,GP_ALERT_STATUS,3,FIELD482,8,-,GP_ALERT_VRCIREGSTATUS3_STATUS,-
CPU_TDO,CPU,ATOM0,DLVR_VRCIREGCAPABILITY0,RESERVED1,4,FIELD483,1,-,RESERVED1_VRCIREGCAPABILITY0,-
