Pin,Domain,Register,Field,Size,Base,StringData,ItuffToken,ItuffDescriptor,ExitPort,StorageToken,Equation
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU_OBS_07,RINGSEC0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU_OBS_07,RINGSEC1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU_OBS_07,RINGSEC2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,ATOM0,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,ATOM1,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,ATOM2,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,ATOM3,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE0P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE0S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE1P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE1S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE2P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG2,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG2,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG3,1,-,-,CPU1_HVLS_ON_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG3,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG3,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG4,1,-,-,CPU1_HVLS_ON_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG4,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG4,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG5,1,-,-,CPU1_HVLS_ON_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG5,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG5,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG6,1,-,-,CPU1_HVLS_ON_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE2S,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG6,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG6,-,-,-,-
CPU1_OBS_07,CORE3P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG1,1,-,-,CPU1_HVLS_ON_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE3P,VIEWDLVRDIG_1,HVLS_OFF_OUTPUT_PG1,1,-,-,CPU1_HVLS_OFF_OUTPUT_PG1,-,-,-,-
CPU1_OBS_07,CORE3P,VIEWDLVRDIG_1,HVLS_ON_OUTPUT_PG2,1,-,-,CPU1_HVLS_ON_OUTPUT_PG2,-,-,-,-
