Pin,Domain,FUSES,TAP,Register,Field,Size,Base,ExpectedData,LowLimit,HighLimit,StringData,ItuffToken
CPU1_TDO,ATOM2,DACCAL_SLOPE_B1_1,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_ATOM2_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,ATOM2,DACCAL_SLOPE_B0_2,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM2_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,ATOM2,DACCAL_SLOPE_B1_2,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_ATOM2_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,ATOM2,DACCAL_SLOPE_B0_3,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM2_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,ATOM2,DACCAL_SLOPE_B1_3,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_ATOM2_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,ATOM2,DACCAL_VID2DAC,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM2_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU1_TDO,ATOM2,MRVSXTOP_IREF_BIAS,ATOMSLICE1_DLVRLATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM2_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
CPU1_TDO,ATOM3,IREF_PT23_LSB,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM3_CSX_GAINCORR_LSB,-,-,-,-
CPU1_TDO,ATOM3,IREF_PT23_MSB,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU1_ATOM3_CSX_GAINCORR_MSB,-,-,-,-
CPU1_TDO,ATOM3,UGB_BOT,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_ATOM3_UGB_BOT_RESULT,-,-,-,-
CPU1_TDO,ATOM3,UGB_TOP,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_ATOM3_UGB_TOP_RESULT,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_BOT_NLC_BSA,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_BOT_LIN1,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_ATOM3_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_TOP_NLC_BSA,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_TOP_LIN1,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_ATOM3_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_MID_VREF,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_ATOM3_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_BOT_NLC,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_ATOM3_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_BOT_LIN,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_ATOM3_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_TOP_NLC,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_ATOM3_DIG_COMP_TOP_NLC0_RESULT,-,-,-,-
CPU1_TDO,ATOM3,DIGCOMP_TOP_LIN,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_ATOM3_DIG_COMP_TOP_LIN0_RESULT,-,-,-,-
CPU1_TDO,ATOM3,DACCAL_SLOPE_B0_1,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM3_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,ATOM3,DACCAL_SLOPE_B1_1,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_ATOM3_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,ATOM3,DACCAL_SLOPE_B0_2,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM3_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,ATOM3,DACCAL_SLOPE_B1_2,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_ATOM3_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,ATOM3,DACCAL_SLOPE_B0_3,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM3_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,ATOM3,DACCAL_SLOPE_B1_3,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_ATOM3_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,ATOM3,DACCAL_VID2DAC,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM3_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU1_TDO,ATOM3,MRVSXTOP_IREF_BIAS,ATOMSLICE1_DLVRRATOM,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_ATOM3_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
CPU1_TDO,CORE0P,IREF_PT23_LSB,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE0P_CSX_GAINCORR_LSB,-,-,-,-
CPU1_TDO,CORE0P,IREF_PT23_MSB,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU1_CORE0P_CSX_GAINCORR_MSB,-,-,-,-
CPU1_TDO,CORE0P,UGB_BOT,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_CORE0P_UGB_BOT_RESULT,-,-,-,-
CPU1_TDO,CORE0P,UGB_TOP,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_CORE0P_UGB_TOP_RESULT,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_BOT_NLC_BSA,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_BOT_LIN1,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE0P_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_TOP_NLC_BSA,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_TOP_LIN1,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE0P_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_MID_VREF,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE0P_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_BOT_NLC,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE0P_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_BOT_LIN,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE0P_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_TOP_NLC,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE0P_DIG_COMP_TOP_NLC0_RESULT,-,-,-,-
CPU1_TDO,CORE0P,DIGCOMP_TOP_LIN,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE0P_DIG_COMP_TOP_LIN0_RESULT,-,-,-,-
CPU1_TDO,CORE0P,DACCAL_SLOPE_B0_1,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE0P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE0P,DACCAL_SLOPE_B1_1,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE0P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE0P,DACCAL_SLOPE_B0_2,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE0P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE0P,DACCAL_SLOPE_B1_2,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE0P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE0P,DACCAL_SLOPE_B0_3,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE0P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE0P,DACCAL_SLOPE_B1_3,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE0P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE0P,DACCAL_VID2DAC,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE0P_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU1_TDO,CORE0P,MRVSXTOP_IREF_BIAS,BCSLICE0_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE0P_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
CPU1_TDO,CORE1P,IREF_PT23_LSB,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE1P_CSX_GAINCORR_LSB,-,-,-,-
CPU1_TDO,CORE1P,IREF_PT23_MSB,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU1_CORE1P_CSX_GAINCORR_MSB,-,-,-,-
CPU1_TDO,CORE1P,UGB_BOT,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_CORE1P_UGB_BOT_RESULT,-,-,-,-
CPU1_TDO,CORE1P,UGB_TOP,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_CORE1P_UGB_TOP_RESULT,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_BOT_NLC_BSA,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_BOT_LIN1,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE1P_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_TOP_NLC_BSA,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_TOP_LIN1,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE1P_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_MID_VREF,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE1P_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_BOT_NLC,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE1P_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_BOT_LIN,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE1P_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_TOP_NLC,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE1P_DIG_COMP_TOP_NLC0_RESULT,-,-,-,-
CPU1_TDO,CORE1P,DIGCOMP_TOP_LIN,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE1P_DIG_COMP_TOP_LIN0_RESULT,-,-,-,-
CPU1_TDO,CORE1P,DACCAL_SLOPE_B0_1,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE1P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE1P,DACCAL_SLOPE_B1_1,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE1P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE1P,DACCAL_SLOPE_B0_2,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE1P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE1P,DACCAL_SLOPE_B1_2,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE1P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE1P,DACCAL_SLOPE_B0_3,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE1P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE1P,DACCAL_SLOPE_B1_3,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE1P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE1P,DACCAL_VID2DAC,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE1P_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU1_TDO,CORE1P,MRVSXTOP_IREF_BIAS,BCSLICE0_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE1P_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
CPU1_TDO,CORE2P,IREF_PT23_LSB,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE2P_CSX_GAINCORR_LSB,-,-,-,-
CPU1_TDO,CORE2P,IREF_PT23_MSB,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU1_CORE2P_CSX_GAINCORR_MSB,-,-,-,-
CPU1_TDO,CORE2P,UGB_BOT,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_CORE2P_UGB_BOT_RESULT,-,-,-,-
CPU1_TDO,CORE2P,UGB_TOP,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_CORE2P_UGB_TOP_RESULT,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_BOT_NLC_BSA,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_BOT_LIN1,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE2P_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_TOP_NLC_BSA,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_TOP_LIN1,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE2P_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_MID_VREF,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE2P_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_BOT_NLC,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE2P_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_BOT_LIN,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE2P_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_TOP_NLC,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE2P_DIG_COMP_TOP_NLC0_RESULT,-,-,-,-
CPU1_TDO,CORE2P,DIGCOMP_TOP_LIN,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE2P_DIG_COMP_TOP_LIN0_RESULT,-,-,-,-
CPU1_TDO,CORE2P,DACCAL_SLOPE_B0_1,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE2P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE2P,DACCAL_SLOPE_B1_1,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE2P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE2P,DACCAL_SLOPE_B0_2,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE2P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE2P,DACCAL_SLOPE_B1_2,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE2P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE2P,DACCAL_SLOPE_B0_3,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE2P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE2P,DACCAL_SLOPE_B1_3,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE2P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE2P,DACCAL_VID2DAC,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE2P_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU1_TDO,CORE2P,MRVSXTOP_IREF_BIAS,BCSLICE1_BSL_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE2P_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
CPU1_TDO,CORE3P,IREF_PT23_LSB,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE3P_CSX_GAINCORR_LSB,-,-,-,-
CPU1_TDO,CORE3P,IREF_PT23_MSB,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU1_CORE3P_CSX_GAINCORR_MSB,-,-,-,-
CPU1_TDO,CORE3P,UGB_BOT,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_CORE3P_UGB_BOT_RESULT,-,-,-,-
CPU1_TDO,CORE3P,UGB_TOP,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_CORE3P_UGB_TOP_RESULT,-,-,-,-
CPU1_TDO,CORE3P,DIGCOMP_BOT_NLC_BSA,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,CORE3P,DIGCOMP_BOT_LIN1,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE3P_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU1_TDO,CORE3P,DIGCOMP_TOP_NLC_BSA,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,CORE3P,DIGCOMP_TOP_LIN1,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE3P_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU1_TDO,CORE3P,DIGCOMP_MID_VREF,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE3P_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU1_TDO,CORE3P,DIGCOMP_BOT_NLC,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE3P_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU1_TDO,CORE3P,DIGCOMP_BOT_LIN,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE3P_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
CPU1_TDO,CORE3P,DIGCOMP_TOP_NLC,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE3P_DIG_COMP_TOP_NLC0_RESULT,-,-,-,-
