Pin,IP,Sequence,Subsequence,Field,Size,LowLimit,HighLimit,ExpectedData,Equation,ItuffToken,ExitPort,Base,StorageToken
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_16,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_16
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_16,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_16,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_16,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_16
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_16,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_16,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_16,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_16,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_16,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_17,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_17
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_17,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_17
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_17,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_17
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_17,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_17
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_17,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_17
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_17,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_17,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_18,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_18
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_18,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_18
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_18,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_18
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_18,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_18
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_18,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_18
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_18,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_18,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_19
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_19
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_19
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_19
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_19,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_19
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_19,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_19,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_20
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_20
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_20
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_20
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_20,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_20
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_20,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_20,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_21
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_21
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_21
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_21
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_21,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_21
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_21,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_21,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_22
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_22
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_22
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_22
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_22,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_22
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_22,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_22,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_23
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
